tahun,nama_kota,nama_kecamatan,nama_kelurahan,status_perkawinan,jenis_kelamin,jumlah
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,Belum Kawin,Perempuan,507
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,Belum Kawin,Perempuan,1312
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,Belum Kawin,Perempuan,743
2018,JAKARTA PUSAT,GAMBIR,GAMBIR,Belum Kawin,Perempuan,680
2018,JAKARTA PUSAT,GAMBIR,CIDENG,Belum Kawin,Perempuan,4305
2018,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Belum Kawin,Perempuan,4851
2018,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Belum Kawin,Perempuan,3986
2018,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Belum Kawin,Perempuan,2833
2018,JAKARTA PUSAT,GAMBIR,DURI PULO,Belum Kawin,Perempuan,5534
2018,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Belum Kawin,Perempuan,3632
2018,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Belum Kawin,Perempuan,7237
2018,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Belum Kawin,Perempuan,6347
2018,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Belum Kawin,Perempuan,4548
2018,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Belum Kawin,Perempuan,7747
2018,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Belum Kawin,Perempuan,5852
2018,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Belum Kawin,Perempuan,8568
2018,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Belum Kawin,Perempuan,6326
2018,JAKARTA PUSAT,KEMAYORAN,SERDANG,Belum Kawin,Perempuan,8314
2018,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Belum Kawin,Perempuan,5355
2018,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Belum Kawin,Perempuan,9298
2018,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Belum Kawin,Perempuan,6367
2018,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Belum Kawin,Perempuan,8150
2018,JAKARTA PUSAT,S E N E N,SENEN,Belum Kawin,Perempuan,1980
2018,JAKARTA PUSAT,S E N E N,KENARI,Belum Kawin,Perempuan,2592
2018,JAKARTA PUSAT,S E N E N,PASEBAN,Belum Kawin,Perempuan,6671
2018,JAKARTA PUSAT,S E N E N,KRAMAT,Belum Kawin,Perempuan,7995
2018,JAKARTA PUSAT,S E N E N,KWITANG,Belum Kawin,Perempuan,4272
2018,JAKARTA PUSAT,S E N E N,BUNGUR,Belum Kawin,Perempuan,4946
2018,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Belum Kawin,Perempuan,6477
2018,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Belum Kawin,Perempuan,9742
2018,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Belum Kawin,Perempuan,6025
2018,JAKARTA PUSAT,MENTENG,MENTENG,Belum Kawin,Perempuan,6913
2018,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Belum Kawin,Perempuan,6298
2018,JAKARTA PUSAT,MENTENG,CIKINI,Belum Kawin,Perempuan,2362
2018,JAKARTA PUSAT,MENTENG,GONDANGDIA,Belum Kawin,Perempuan,1115
2018,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Belum Kawin,Perempuan,3330
2018,JAKARTA PUSAT,TANAH ABANG,GELORA,Belum Kawin,Perempuan,932
2018,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Belum Kawin,Perempuan,6164
2018,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Belum Kawin,Perempuan,5322
2018,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Belum Kawin,Perempuan,9758
2018,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Belum Kawin,Perempuan,9333
2018,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Belum Kawin,Perempuan,5943
2018,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Belum Kawin,Perempuan,3389
2018,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Belum Kawin,Perempuan,10419
2018,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Belum Kawin,Perempuan,6008
2018,JAKARTA PUSAT,JOHAR BARU,GALUR,Belum Kawin,Perempuan,4911
2018,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Belum Kawin,Perempuan,10506
2018,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Belum Kawin,Perempuan,22497
2018,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Belum Kawin,Perempuan,3108
2018,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Belum Kawin,Perempuan,9281
2018,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Belum Kawin,Perempuan,19435
2018,JAKARTA UTARA,PENJARINGAN,PLUIT,Belum Kawin,Perempuan,12043
2018,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Belum Kawin,Perempuan,9236
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Belum Kawin,Perempuan,16264
2018,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Belum Kawin,Perempuan,10541
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Belum Kawin,Perempuan,7895
2018,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Belum Kawin,Perempuan,13704
2018,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Belum Kawin,Perempuan,18776
2018,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Belum Kawin,Perempuan,11980
2018,JAKARTA UTARA,KOJA,KOJA,Belum Kawin,Perempuan,7357
2018,JAKARTA UTARA,KOJA,TUGU UTARA,Belum Kawin,Perempuan,18249
2018,JAKARTA UTARA,KOJA,LAGOA,Belum Kawin,Perempuan,15862
2018,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Belum Kawin,Perempuan,9088
2018,JAKARTA UTARA,KOJA,TUGU SELATAN,Belum Kawin,Perempuan,10555
2018,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Belum Kawin,Perempuan,11377
2018,JAKARTA UTARA,CILINCING,CILINCING,Belum Kawin,Perempuan,11817
2018,JAKARTA UTARA,CILINCING,SUKAPURA,Belum Kawin,Perempuan,15357
2018,JAKARTA UTARA,CILINCING,MARUNDA,Belum Kawin,Perempuan,7542
2018,JAKARTA UTARA,CILINCING,KALIBARU,Belum Kawin,Perempuan,18426
2018,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Belum Kawin,Perempuan,9607
2018,JAKARTA UTARA,CILINCING,ROROTAN,Belum Kawin,Perempuan,10928
2018,JAKARTA UTARA,CILINCING,SEMPER BARAT,Belum Kawin,Perempuan,18586
2018,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Belum Kawin,Perempuan,9694
2018,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Belum Kawin,Perempuan,19207
2018,JAKARTA UTARA,PADEMANGAN,ANCOL,Belum Kawin,Perempuan,6136
2018,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Belum Kawin,Perempuan,8573
2018,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Belum Kawin,Perempuan,12984
2018,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Belum Kawin,Perempuan,9207
2018,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Belum Kawin,Perempuan,17431
2018,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Belum Kawin,Perempuan,20595
2018,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Belum Kawin,Perempuan,16350
2018,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Belum Kawin,Perempuan,8397
2018,JAKARTA BARAT,CENGKARENG,KAPUK,Belum Kawin,Perempuan,34786
2018,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Belum Kawin,Perempuan,21268
2018,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Belum Kawin,Perempuan,4436
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Belum Kawin,Perempuan,4472
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Belum Kawin,Perempuan,7800
2018,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Belum Kawin,Perempuan,7888
2018,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Belum Kawin,Perempuan,6726
2018,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Belum Kawin,Perempuan,9920
2018,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Belum Kawin,Perempuan,10111
2018,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Belum Kawin,Perempuan,3765
2018,JAKARTA BARAT,TAMAN SARI,KRUKUT,Belum Kawin,Perempuan,4928
2018,JAKARTA BARAT,TAMAN SARI,MAPHAR,Belum Kawin,Perempuan,4279
2018,JAKARTA BARAT,TAMAN SARI,TANGKI,Belum Kawin,Perempuan,3463
2018,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Belum Kawin,Perempuan,2027
2018,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Belum Kawin,Perempuan,4446
2018,JAKARTA BARAT,TAMAN SARI,GLODOK,Belum Kawin,Perempuan,2016
2018,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Belum Kawin,Perempuan,2784
2018,JAKARTA BARAT,TAMBORA,TAMBORA,Belum Kawin,Perempuan,2800
2018,JAKARTA BARAT,TAMBORA,KALI ANYAR,Belum Kawin,Perempuan,6235
2018,JAKARTA BARAT,TAMBORA,DURI UTARA,Belum Kawin,Perempuan,5263
2018,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Belum Kawin,Perempuan,6937
2018,JAKARTA BARAT,TAMBORA,KRENDANG,Belum Kawin,Perempuan,5313
2018,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Belum Kawin,Perempuan,7931
2018,JAKARTA BARAT,TAMBORA,ANGKE,Belum Kawin,Perempuan,7719
2018,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Belum Kawin,Perempuan,5434
2018,JAKARTA BARAT,TAMBORA,PEKOJAN,Belum Kawin,Perempuan,5980
2018,JAKARTA BARAT,TAMBORA,ROA MALAKA,Belum Kawin,Perempuan,872
2018,JAKARTA BARAT,TAMBORA,DURI SELATAN,Belum Kawin,Perempuan,3787
2018,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Belum Kawin,Perempuan,14165
2018,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Belum Kawin,Perempuan,10146
2018,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Belum Kawin,Perempuan,9993
2018,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Belum Kawin,Perempuan,6124
2018,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Belum Kawin,Perempuan,15751
2018,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Belum Kawin,Perempuan,11606
2018,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Belum Kawin,Perempuan,8246
2018,JAKARTA BARAT,KALI DERES,KALIDERES,Belum Kawin,Perempuan,18800
2018,JAKARTA BARAT,KALI DERES,SEMANAN,Belum Kawin,Perempuan,18419
2018,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Belum Kawin,Perempuan,21685
2018,JAKARTA BARAT,KALI DERES,KAMAL,Belum Kawin,Perempuan,13376
2018,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Belum Kawin,Perempuan,19441
2018,JAKARTA BARAT,PAL MERAH,PALMERAH,Belum Kawin,Perempuan,16382
2018,JAKARTA BARAT,PAL MERAH,SLIPI,Belum Kawin,Perempuan,4209
2018,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Belum Kawin,Perempuan,6564
2018,JAKARTA BARAT,PAL MERAH,JATIPULO,Belum Kawin,Perempuan,7411
2018,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Belum Kawin,Perempuan,8505
2018,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Belum Kawin,Perempuan,5649
2018,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Belum Kawin,Perempuan,14215
2018,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Belum Kawin,Perempuan,11098
2018,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Belum Kawin,Perempuan,8301
2018,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Belum Kawin,Perempuan,11791
2018,JAKARTA BARAT,KEMBANGAN,JOGLO,Belum Kawin,Perempuan,10582
2018,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Belum Kawin,Perempuan,7009
2018,JAKARTA SELATAN,TEBET,TEBET TIMUR,Belum Kawin,Perempuan,4820
2018,JAKARTA SELATAN,TEBET,TEBET BARAT,Belum Kawin,Perempuan,5621
2018,JAKARTA SELATAN,TEBET,MENTENG DALAM,Belum Kawin,Perempuan,9555
2018,JAKARTA SELATAN,TEBET,KEBON BARU,Belum Kawin,Perempuan,9218
2018,JAKARTA SELATAN,TEBET,BUKIT DURI,Belum Kawin,Perempuan,8865
2018,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Belum Kawin,Perempuan,5968
2018,JAKARTA SELATAN,TEBET,MANGGARAI,Belum Kawin,Perempuan,7400
2018,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Belum Kawin,Perempuan,786
2018,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Belum Kawin,Perempuan,697
2018,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Belum Kawin,Perempuan,4273
2018,JAKARTA SELATAN,SETIA BUDI,KARET,Belum Kawin,Perempuan,2568
2018,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Belum Kawin,Perempuan,7398
2018,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Belum Kawin,Perempuan,6970
2018,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Belum Kawin,Perempuan,1100
2018,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Belum Kawin,Perempuan,1576
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Belum Kawin,Perempuan,4897
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Belum Kawin,Perempuan,5407
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Belum Kawin,Perempuan,11308
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Belum Kawin,Perempuan,8535
2018,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Belum Kawin,Perempuan,3382
2018,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Belum Kawin,Perempuan,6382
2018,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Belum Kawin,Perempuan,9949
2018,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Belum Kawin,Perempuan,6399
2018,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Belum Kawin,Perempuan,10106
2018,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Belum Kawin,Perempuan,15240
2018,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Belum Kawin,Perempuan,9674
2018,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Belum Kawin,Perempuan,11536
2018,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Belum Kawin,Perempuan,11212
2018,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Belum Kawin,Perempuan,14689
2018,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Belum Kawin,Perempuan,10566
2018,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Belum Kawin,Perempuan,11311
2018,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Belum Kawin,Perempuan,11509
2018,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Belum Kawin,Perempuan,10569
2018,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Belum Kawin,Perempuan,13383
2018,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Belum Kawin,Perempuan,9625
2018,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Belum Kawin,Perempuan,12200
2018,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Belum Kawin,Perempuan,5852
2018,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Belum Kawin,Perempuan,6969
2018,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Belum Kawin,Perempuan,719
2018,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Belum Kawin,Perempuan,2410
2018,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Belum Kawin,Perempuan,3743
2018,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Belum Kawin,Perempuan,717
2018,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Belum Kawin,Perempuan,1428
2018,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Belum Kawin,Perempuan,770
2018,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Belum Kawin,Perempuan,1567
2018,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Belum Kawin,Perempuan,3019
2018,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Belum Kawin,Perempuan,10466
2018,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Belum Kawin,Perempuan,9024
2018,JAKARTA SELATAN,PANCORAN,PANCORAN,Belum Kawin,Perempuan,5075
2018,JAKARTA SELATAN,PANCORAN,KALIBATA,Belum Kawin,Perempuan,11110
2018,JAKARTA SELATAN,PANCORAN,RAWAJATI,Belum Kawin,Perempuan,5291
2018,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Belum Kawin,Perempuan,7212
2018,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Belum Kawin,Perempuan,5530
2018,JAKARTA SELATAN,PANCORAN,CIKOKO,Belum Kawin,Perempuan,2824
2018,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Belum Kawin,Perempuan,15946
2018,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Belum Kawin,Perempuan,14958
2018,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Belum Kawin,Perempuan,9879
2018,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Belum Kawin,Perempuan,13881
2018,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Belum Kawin,Perempuan,10352
2018,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Belum Kawin,Perempuan,9955
2018,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Belum Kawin,Perempuan,7299
2018,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Belum Kawin,Perempuan,13697
2018,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Belum Kawin,Perempuan,14069
2018,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Belum Kawin,Perempuan,9826
2018,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Belum Kawin,Perempuan,10695
2018,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Belum Kawin,Perempuan,8169
2018,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Belum Kawin,Perempuan,7344
2018,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Belum Kawin,Perempuan,6745
2018,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Belum Kawin,Perempuan,5250
2018,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Belum Kawin,Perempuan,4210
2018,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Belum Kawin,Perempuan,8635
2018,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Belum Kawin,Perempuan,8970
2018,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Belum Kawin,Perempuan,10630
2018,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Belum Kawin,Perempuan,10115
2018,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Belum Kawin,Perempuan,6199
2018,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Belum Kawin,Perempuan,10075
2018,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Belum Kawin,Perempuan,10683
2018,JAKARTA TIMUR,PULO GADUNG,JATI,Belum Kawin,Perempuan,8512
2018,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Belum Kawin,Perempuan,6697
2018,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Belum Kawin,Perempuan,9763
2018,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Belum Kawin,Perempuan,2552
2018,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Belum Kawin,Perempuan,5545
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Belum Kawin,Perempuan,8397
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Belum Kawin,Perempuan,14175
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Belum Kawin,Perempuan,9072
2018,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Belum Kawin,Perempuan,12246
2018,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Belum Kawin,Perempuan,8835
2018,JAKARTA TIMUR,KRAMATJATI,TENGAH,Belum Kawin,Perempuan,11556
2018,JAKARTA TIMUR,KRAMATJATI,DUKUH,Belum Kawin,Perempuan,6525
2018,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Belum Kawin,Perempuan,12665
2018,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Belum Kawin,Perempuan,7412
2018,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Belum Kawin,Perempuan,10646
2018,JAKARTA TIMUR,KRAMATJATI,CAWANG,Belum Kawin,Perempuan,8781
2018,JAKARTA TIMUR,PASAR REBO,GEDONG,Belum Kawin,Perempuan,9410
2018,JAKARTA TIMUR,PASAR REBO,BARU,Belum Kawin,Perempuan,6261
2018,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Belum Kawin,Perempuan,10751
2018,JAKARTA TIMUR,PASAR REBO,KALISARI,Belum Kawin,Perempuan,11406
2018,JAKARTA TIMUR,PASAR REBO,PEKAYON,Belum Kawin,Perempuan,11363
2018,JAKARTA TIMUR,CAKUNG,JATINEGARA,Belum Kawin,Perempuan,21986
2018,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Belum Kawin,Perempuan,6565
2018,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Belum Kawin,Perempuan,25380
2018,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Belum Kawin,Perempuan,15649
2018,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Belum Kawin,Perempuan,25110
2018,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Belum Kawin,Perempuan,7891
2018,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Belum Kawin,Perempuan,15551
2018,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Belum Kawin,Perempuan,15867
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Belum Kawin,Perempuan,15684
2018,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Belum Kawin,Perempuan,18344
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Belum Kawin,Perempuan,18674
2018,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Belum Kawin,Perempuan,7366
2018,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Belum Kawin,Perempuan,8334
2018,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Belum Kawin,Perempuan,9371
2018,JAKARTA TIMUR,MAKASAR,MAKASAR,Belum Kawin,Perempuan,8891
2018,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Belum Kawin,Perempuan,7230
2018,JAKARTA TIMUR,MAKASAR,KEBON PALA,Belum Kawin,Perempuan,12234
2018,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Belum Kawin,Perempuan,7933
2018,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Belum Kawin,Perempuan,11115
2018,JAKARTA TIMUR,CIRACAS,CIRACAS,Belum Kawin,Perempuan,16642
2018,JAKARTA TIMUR,CIRACAS,CIBUBUR,Belum Kawin,Perempuan,17067
2018,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Belum Kawin,Perempuan,12202
2018,JAKARTA TIMUR,CIRACAS,SUSUKAN,Belum Kawin,Perempuan,9477
2018,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Belum Kawin,Perempuan,9608
2018,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Belum Kawin,Perempuan,6637
2018,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Belum Kawin,Perempuan,7191
2018,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Belum Kawin,Perempuan,6521
2018,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Belum Kawin,Perempuan,6077
2018,JAKARTA TIMUR,CIPAYUNG,SETU,Belum Kawin,Perempuan,5169
2018,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Belum Kawin,Perempuan,6683
2018,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Belum Kawin,Perempuan,16698
2018,JAKARTA TIMUR,CIPAYUNG,CEGER,Belum Kawin,Perempuan,4873
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,Kawin,Laki-laki,1604
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,Kawin,Laki-laki,1713
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,Kawin,Laki-laki,611
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,Kawin,Laki-laki,574
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,Kawin,Laki-laki,1359
2018,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,Kawin,Laki-laki,863
2018,JAKARTA PUSAT,GAMBIR,GAMBIR,Kawin,Laki-laki,751
2018,JAKARTA PUSAT,GAMBIR,CIDENG,Kawin,Laki-laki,4568
2018,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Kawin,Laki-laki,4994
2018,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Kawin,Laki-laki,4235
2018,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Kawin,Laki-laki,3037
2018,JAKARTA PUSAT,GAMBIR,DURI PULO,Kawin,Laki-laki,5902
2018,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Kawin,Laki-laki,3677
